,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,clean_course_title
1762,632702,Adobe Suite : Unleash your creativity & benefit from it !,https://www.udemy.com/learn-to-animate-design-earn-up-to-100-per-hour/,True,200,1005,4,46,All Levels,9.5 hours,2015-11-09T23:01:14Z,Graphic Design,Adobe Suite  Unleash creativity  benefit 
1763,429366,Become a Logo Designer: Guide to Complimentary Logo Software,https://www.udemy.com/become-a-logo-designer-guide-to-complimentary-logo-software/,True,35,485,9,21,All Levels,2.5 hours,2015-03-19T23:45:57Z,Graphic Design,Logo Designer Guide Complimentary Logo Software
1764,433084,DIY Beautiful Social Graphics That Don't Require Photoshop,https://www.udemy.com/diy-beautiful-social-graphics-that-dont-require-photoshop/,True,20,238,9,22,All Levels,2.5 hours,2015-03-03T21:17:04Z,Graphic Design,DIY Beautiful Social Graphics Require Photoshop
1765,185092,Design while you learn InDesign CC,https://www.udemy.com/design-while-you-learn-indesign-cc/,True,20,1116,3,21,Beginner Level,2.5 hours,2014-04-07T17:28:14Z,Graphic Design,Design learn InDesign CC
1766,395652,R Graph Essentials,https://www.udemy.com/r-graph-essentials/,True,85,105,4,41,All Levels,2 hours,2015-01-21T07:26:49Z,Graphic Design,R Graph Essentials
1767,943724,Car Sketching with Simple Analog Tools,https://www.udemy.com/car-sketching-with-markers/,True,40,23,5,10,All Levels,37 mins,2016-08-29T18:50:57Z,Graphic Design,Car Sketching Simple Analog Tools
1768,546124,Drawing Anime & Manga Style,https://www.udemy.com/drawing-anime-and-manga-style/,True,25,82,5,40,All Levels,8 hours,2015-07-10T23:16:44Z,Graphic Design,Drawing Anime  Manga Style
1769,876444,Inkscape 101 for Beginners - Design Vector Graphics,https://www.udemy.com/inkscape-101-for-beginners-design-vector-graphics/,True,195,13,5,26,Beginner Level,1 hour,2016-06-13T18:28:02Z,Graphic Design,Inkscape 101 Beginners  Design Vector Graphics
1770,893978,"How to Fix Common Branding Mistakes, for Graphic Designers",https://www.udemy.com/how-to-fix-common-branding-mistakes-for-graphic-designers/,True,35,19,2,9,Intermediate Level,1.5 hours,2016-11-18T22:15:11Z,Graphic Design,Fix Common Branding Mistakes Graphic Designers
1771,1249378,AutoCAD Course - Learn Online AutoCAD in Urdu Hindi,https://www.udemy.com/autocad-course-in-urdu-hindi/,False,Free,105,2,22,All Levels,2 hours,2017-06-13T17:32:48Z,Graphic Design,AutoCAD Course  Learn Online AutoCAD Urdu Hindi
1772,273256,Mind-Blowing Photoshop: Master Skills Season 1,https://www.udemy.com/mind-blowing-photoshop-master-skills-season-1/,True,20,94,3,69,All Levels,3 hours,2014-08-08T16:12:02Z,Graphic Design,MindBlowing Photoshop Master Skills Season 1
1773,1240730,Architectural Drawing For Creatives,https://www.udemy.com/architectural-drawing-for-website-and-logo-designers/,True,195,5,0,156,All Levels,24 hours,2017-06-21T15:35:08Z,Graphic Design,Architectural Drawing Creatives
1774,651014,Adobe Photoshop (Complete Beginner),https://www.udemy.com/learn-adobe-photoshop-complete-beginner-to-a-fricken-master/,True,200,98,3,33,Beginner Level,2 hours,2015-12-09T17:17:38Z,Graphic Design,Adobe Photoshop Complete Beginner
1775,1236254,Character Design,https://www.udemy.com/character-design/,True,75,5,0,24,Intermediate Level,2 hours,2017-05-31T18:31:33Z,Graphic Design,Character Design
1776,1201118,Icon Design Masterclass: Learn Icon Design Principles,https://www.udemy.com/icon-design-masterclass-learn-icon-design-principles/,True,40,6,0,15,Beginner Level,2.5 hours,2017-05-05T17:05:21Z,Graphic Design,Icon Design Masterclass Learn Icon Design Principles
1777,1227748,create stunning Photoshop compositions in minutes,https://www.udemy.com/create-impressive-photoshop-compositions-in-minutes/,True,20,5,0,29,All Levels,2 hours,2017-06-07T19:24:37Z,Graphic Design,create stunning Photoshop compositions minutes
1778,408118,Marvelous Logo Design,https://www.udemy.com/marvelous-logo-design/,True,20,91,5,13,All Levels,1.5 hours,2015-01-30T03:53:23Z,Graphic Design,Marvelous Logo Design
1779,1258402,Canva Complete Course For Graphics Design | 20 Projects,https://www.udemy.com/canva-course-graphics-design/,True,20,3,3,27,All Levels,2.5 hours,2017-06-27T15:22:40Z,Graphic Design,Canva Complete Course Graphics Design  20 Projects
1780,489114,The Complete Video Production Guide - Learn Top Video Tools,https://www.udemy.com/video-production-guide-learn-top-video-tools-to-create-awesome-videos/,True,195,121,9,77,All Levels,7.5 hours,2015-05-25T23:21:06Z,Graphic Design,Complete Video Production Guide  Learn Video Tools
1781,16689,Drawing With Confidence,https://www.udemy.com/drawing-with-confidence/,True,25,105,7,10,All Levels,2 hours,2012-05-04T07:24:05Z,Graphic Design,Drawing Confidence
1782,1089062,Add realistic car paint to your pencil drawing in Photoshop!,https://www.udemy.com/colorize-your-pencil-drawing-in-photoshop/,True,25,17,3,8,Beginner Level,1 hour,2017-02-02T19:03:50Z,Graphic Design,Add realistic car paint pencil drawing Photoshop
1783,709160,T-Shirt Sales - Merch By Amazon Profit Formula With Canva,https://www.udemy.com/merch-by-amazon-quick-start-t-shirt-sales-using-canva-design/,True,20,380,1,26,All Levels,1 hour,2017-06-26T18:13:55Z,Graphic Design,TShirt Sales  Merch Amazon Profit Formula Canva
1784,385662,Learn print production from start to finish,https://www.udemy.com/print-production/,True,35,494,6,16,All Levels,1 hour,2015-05-04T20:50:35Z,Graphic Design,Learn print production start finish
1785,508570,Step by Step Gif animation in Photoshop,https://www.udemy.com/step-by-step-gif-animation-in-photoshop/,True,20,518,2,17,All Levels,1 hour,2015-06-08T18:40:03Z,Graphic Design,Step Step Gif animation Photoshop
1786,934790,Adobe - Create a professional logo step-by-step (Farming),https://www.udemy.com/adobe-create-a-professional-logo-step-by-step-farming/,True,20,214,0,15,All Levels,1 hour,2016-08-18T23:51:44Z,Graphic Design,Adobe  Create professional logo stepbystep Farming
1787,1133716,Adobe Illustrator CC Advanced,https://www.udemy.com/adobe-illustrator-advanced/,True,30,11,1,27,Beginner Level,1.5 hours,2017-03-08T03:16:33Z,Graphic Design,Adobe Illustrator CC Advanced
1788,473474,Mastering Realistic Real Life Drawing with Pencil,https://www.udemy.com/mastering-realistic-real-life-drawing-with-pencil/,True,20,33,5,12,Beginner Level,39 mins,2015-04-20T18:08:39Z,Graphic Design,Mastering Realistic Real Life Drawing Pencil
1789,1143032,Silhouettes that Sells,https://www.udemy.com/silhouettes-that-sells/,True,25,9,1,13,Beginner Level,1 hour,2017-03-23T21:08:59Z,Graphic Design,Silhouettes Sells
1790,121490,FullPage: The Complete Guide to Flat Websites,https://www.udemy.com/easy-flat-design/,True,20,817,14,13,All Levels,38 mins,2013-11-18T08:27:35Z,Graphic Design,FullPage Complete Guide Flat Websites
1791,339560,How to design professional PowerPoint business presentation,https://www.udemy.com/how-to-design-professional-animated-powerpoint-presentation/,True,20,286,7,7,All Levels,1 hour,2014-11-11T19:49:41Z,Graphic Design,design professional PowerPoint business presentation
1792,659340,Pic Monkey for Beginners - Graphic Design and Photo Editing,https://www.udemy.com/pic-monkey-101/,True,20,774,3,17,Beginner Level,3 hours,2015-11-08T22:12:37Z,Graphic Design,Pic Monkey Beginners  Graphic Design Photo Editing
1793,835082,Corel Painter 2016,https://www.udemy.com/corel-painter-2016/,True,40,41,9,86,All Levels,8 hours,2016-05-11T14:51:26Z,Graphic Design,Corel Painter 2016
1794,335902,eBook Cover Design,https://www.udemy.com/ebooks-cover-design/,True,20,30,3,14,Intermediate Level,1.5 hours,2014-11-04T20:56:51Z,Graphic Design,eBook Cover Design
1795,441106,"Photoshop tips and tricks, how to change clothes",https://www.udemy.com/changing-clothes-with-photoshop/,True,20,837,4,26,All Levels,2 hours,2015-03-16T18:36:17Z,Graphic Design,Photoshop tips tricks change clothes
1796,624356,How to make Better Compositions: Take your art to new height,https://www.udemy.com/better-compositions/,True,30,11,3,8,All Levels,32 mins,2016-08-04T13:33:30Z,Graphic Design,Better Compositions art new height
1797,456388,Adobe Photoshop CC | The Essential Guide,https://www.udemy.com/adobe-photoshop-cc-the-essential-guide/,True,20,254,5,81,All Levels,4.5 hours,2015-05-12T00:19:27Z,Graphic Design,Adobe Photoshop CC  Essential Guide
1798,955242,Learn to Composite a 2D Action Shot in Photoshop,https://www.udemy.com/3dmotive-learn-to-composite-a-2d-action-shot-in-photoshop/,True,20,40,2,8,Beginner Level,1.5 hours,2016-09-10T21:38:26Z,Graphic Design,Learn Composite 2D Action Shot Photoshop
1799,496430,Infographic Design: How To Create Your Own Infographic,https://www.udemy.com/infographic-design-how-to-create-your-own-infographic/,True,20,84,8,13,All Levels,2 hours,2015-05-12T20:38:58Z,Graphic Design,Infographic Design Create Infographic
1800,793246,Autodesk Inventor 2016 : Complete Guide ,https://www.udemy.com/learn-autodesk-inventor-2016/,True,20,23,4,83,Beginner Level,7.5 hours,2016-03-22T20:35:56Z,Graphic Design,Autodesk Inventor 2016  Complete Guide
1801,547190,Amazing Graphic Design for Beginners,https://www.udemy.com/amazing-graphic-design-for-beginners/,True,20,32,10,5,Beginner Level,42 mins,2015-07-08T19:58:01Z,Graphic Design,Amazing Graphic Design Beginners
1802,696630,"7 Ways A Beginner Guitarist Can Sound Better, Instantly!",https://www.udemy.com/nationalguitaracademy/,FALSE,Free,4529,193,7,Beginner Level,36 mins,2015-12-21T18:50:50Z,Musical Instruments,7 Ways Beginner Guitarist Sound Better Instantly
1803,643970,Instant Harmonica - Christmas. Play Jingle Bells Part 1 now,https://www.udemy.com/instant-harmonica-christmas-play-jingle-bells-part-1-now/,TRUE,20,823,11,10,All Levels,42 mins,2015-12-11T18:42:43Z,Musical Instruments,Instant Harmonica  Christmas Play Jingle Bells 1
1804,801486,Playing Piano:  Popular Pieces Vol. II,https://www.udemy.com/playing-piano-popular-pieces-volii/,TRUE,150,1472,4,24,Beginner Level,1.5 hours,2016-03-31T17:24:49Z,Musical Instruments,Playing Piano Popular Pieces Vol II
1805,455054,Ninja Chord Changes - Master your guitar chord changes,https://www.udemy.com/ninja-chord-changes/,TRUE,30,1327,11,13,Beginner Level,1.5 hours,2015-03-29T21:57:12Z,Musical Instruments,Ninja Chord Changes  Master guitar chord changes
1806,1257976,Your First 10 Guitar Lessons - Learn how to play guitar,https://www.udemy.com/your-first-10-guitar-lessons-learn-how-to-play-guitar/,FALSE,Free,924,4,18,Beginner Level,1 hour,2017-06-29T00:29:36Z,Musical Instruments,10 Guitar Lessons  Learn play guitar
1807,1253224,Pentatonic Scale Crash Course for Bass Guitar,https://www.udemy.com/pentatonic-scale-crash-course-for-bass-guitar/,FALSE,Free,898,6,24,Intermediate Level,1 hour,2017-06-15T18:35:07Z,Musical Instruments,Pentatonic Scale Crash Course Bass Guitar
1808,837722,Modal Theory for Guitar (Guitar Lessons from Lutz Academy),https://www.udemy.com/modal-theory-for-guitar/,TRUE,50,1039,29,9,All Levels,1.5 hours,2016-05-06T15:32:00Z,Musical Instruments,Modal Theory Guitar Guitar Lessons Lutz Academy
1809,631416,Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas,https://www.udemy.com/learn-piano-christmas-song-play-dreamy-piano-music-white-christmas/,TRUE,80,1474,10,102,All Levels,2 hours,2015-10-20T22:41:19Z,Musical Instruments,Learn Fun Dreamy Piano Techniques 1  Play White Christmas
1810,149728,Learn Jazz Piano Today,https://www.udemy.com/learn-jazz-piano-with-willie-today/,TRUE,50,1167,66,44,All Levels,3 hours,2014-01-24T18:17:37Z,Musical Instruments,Learn Jazz Piano Today
1811,195576,Learn To Play The Drums Without A Drum Kit,https://www.udemy.com/learn-to-play-the-drums-without-a-drum-kit/,TRUE,25,1589,52,39,All Levels,2 hours,2014-06-27T21:54:58Z,Musical Instruments,Learn Play Drums Drum Kit
1812,1048302,Learn Travis Picking From Scratch,https://www.udemy.com/learn-travis-picking-from-scratch/,TRUE,40,219,30,25,Intermediate Level,1.5 hours,2017-01-01T22:17:22Z,Musical Instruments,Learn Travis Picking Scratch
1813,560662,Instant Harmonica - how to get single notes in 5 easy steps,https://www.udemy.com/instant-harmonica-how-to-get-single-notes-in-5-easy-steps/,TRUE,20,835,10,7,Beginner Level,38 mins,2015-07-22T22:15:10Z,Musical Instruments,Instant Harmonica  single notes 5 easy steps
1814,661814,Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings,https://www.udemy.com/piano-runs-fills-3-jazz-chromatic-chords-songs-ending/,TRUE,70,747,5,28,All Levels,1 hour,2015-11-10T18:42:55Z,Musical Instruments,Piano Runs  Fills 3 Jazzy Chromatic Chord Song Endings
1815,640496,Teaching Music : Start teaching an instrument successfully.,https://www.udemy.com/teaching-piano-a-quick-guide-for-begginers/,TRUE,30,1337,5,18,Beginner Level,1.5 hours,2015-10-16T20:34:11Z,Musical Instruments,Teaching Music  Start teaching instrument successfully
1816,1200374,Strumming from scratch - Rhythm guitar lesson for Beginners,https://www.udemy.com/strumming-from-scratch-rhythm-guitar-lesson-for-beginners/,FALSE,Free,530,11,13,Beginner Level,2 hours,2017-05-04T21:57:00Z,Musical Instruments,Strumming scratch  Rhythm guitar lesson Beginners
1817,101498,Blues Guitar Lessons - From Texas To Carolina,https://www.udemy.com/jim-bruce-blues-guitar-lessons-texas-carolina/,TRUE,20,1297,12,9,Intermediate Level,2.5 hours,2013-10-13T09:01:34Z,Musical Instruments,Blues Guitar Lessons  Texas Carolina
1818,729464,Instant Harmonica - play the groovy Beatles Yesterday today!,https://www.udemy.com/instant-harmonica-play-the-groovy-beatles-yesterday-today/,TRUE,40,295,7,14,All Levels,1 hour,2016-04-25T15:48:05Z,Musical Instruments,Instant Harmonica  play groovy Beatles Yesterday today
1819,961630,Beginner Guitar Quick-Start Course,https://www.udemy.com/learn-guitar-in-30-minutes/,FALSE,Free,2084,20,7,Beginner Level,1 hour,2016-09-28T00:11:43Z,Musical Instruments,Beginner Guitar QuickStart Course
1820,544234,Mike G's Beginner Drum Course: Part 1,https://www.udemy.com/drumlessons/,TRUE,35,515,14,20,Beginner Level,3 hours,2015-11-01T20:04:07Z,Musical Instruments,Mike Gs Beginner Drum Course 1
1821,517366,Guitar for Beginners - Learn the Basics,https://www.udemy.com/learnguitar/,TRUE,20,1026,13,19,Beginner Level,31 mins,2015-06-12T22:33:53Z,Musical Instruments,Guitar Beginners  Learn Basics
1822,271652,How To Play The Djembe: For Beginners,https://www.udemy.com/how-to-play-the-djembe-for-beginners/,TRUE,30,414,18,19,All Levels,1 hour,2014-11-11T05:00:30Z,Musical Instruments,Play Djembe Beginners
1823,760066,Blues Guitar Lessons - Volume 1 - Blues Shuffle Essentials,https://www.udemy.com/blues-guitar-magic-volume-1/,TRUE,45,198,21,15,All Levels,2.5 hours,2016-02-12T07:50:14Z,Musical Instruments,Blues Guitar Lessons  Volume 1  Blues Shuffle Essentials
1824,80844,Beginner Guitar - 38 Easy Lessons You Needs to Get Started,https://www.udemy.com/beginner-guitar-8-lessons-everyone-needs/,TRUE,40,250,24,39,Beginner Level,3 hours,2013-09-05T22:58:33Z,Musical Instruments,Beginner Guitar  38 Easy Lessons Needs Started
1825,820086,Bass Guitar Lessons For Beginners,https://www.udemy.com/the-music-coach-online-bass-guitar-lesson-program/,TRUE,95,180,21,38,Beginner Level,2.5 hours,2016-04-26T17:30:35Z,Musical Instruments,Bass Guitar Lessons Beginners
1826,1013558,Pure Pentatonic Power: Rock and Blues Guitar Soloing,https://www.udemy.com/pure-pentatonic-power-a-masterclass-in-rock-and-blues/,TRUE,50,128,10,18,All Levels,2 hours,2016-11-27T15:59:33Z,Musical Instruments,Pure Pentatonic Power Rock Blues Guitar Soloing
1827,206332,Rock Drumset Grooves: Level 1,https://www.udemy.com/rock-drumset-grooves-101/,TRUE,20,709,12,38,Beginner Level,2 hours,2014-09-02T07:02:07Z,Musical Instruments,Rock Drumset Grooves Level 1
1828,624662,Guitar: The Next Level,https://www.udemy.com/guitar-the-next-level/,TRUE,55,117,12,10,Beginner Level,1 hour,2015-10-02T17:38:33Z,Musical Instruments,Guitar Level
1829,470472,Learn to Play Euphonium: Beginner to Pro in Under Five Hours,https://www.udemy.com/beginning-euphonium/,TRUE,50,305,39,108,Beginner Level,7 hours,2015-04-16T00:39:46Z,Musical Instruments,Learn Play Euphonium Beginner Pro Hours
1830,331970,Learn Oud 1 (No Prior Music Knowledge Required!),https://www.udemy.com/learn-oud/,TRUE,20,153,27,38,Beginner Level,3.5 hours,2015-09-10T16:41:17Z,Musical Instruments,Learn Oud 1 No Prior Music Knowledge Required
1831,705890,Instant Harmonica - play Dylan's Blowing in the Wind today!,https://www.udemy.com/instant-harmonica-play-dylans-blowing-in-the-wind-today/,TRUE,20,81,5,14,All Levels,1 hour,2016-01-12T00:11:00Z,Musical Instruments,Instant Harmonica  play Dylans Blowing Wind today
1832,932804,Improvise On The Piano In 30 Minutes,https://www.udemy.com/improvise-on-the-piano-in-30-minutes/,TRUE,40,85,8,19,Beginner Level,1.5 hours,2016-08-18T18:24:45Z,Musical Instruments,Improvise Piano 30 Minutes
1833,1101522,Cajon Step-by-Step: Beginner > Intermediate > Advanced,https://www.udemy.com/cajon-step-by-step/,TRUE,35,73,9,45,All Levels,3 hours,2017-02-13T16:22:41Z,Musical Instruments,Cajon StepbyStep Beginner  Intermediate  Advanced
1834,760300,Blues Guitar Lessons - Volume 2 - Slow Blues Essentials,https://www.udemy.com/blues-guitar-lessons-volume-2-slow-blues-essentials/,TRUE,45,178,21,11,All Levels,2 hours,2016-02-13T03:08:06Z,Musical Instruments,Blues Guitar Lessons  Volume 2  Slow Blues Essentials
1835,636858,Instant Harmonica - play the gorgeous Skye Boat Song now!,https://www.udemy.com/instant-harmonica-play-the-gorgeous-skye-boat-song-now/,TRUE,20,122,9,11,Beginner Level,38 mins,2015-10-18T22:30:58Z,Musical Instruments,Instant Harmonica  play gorgeous Skye Boat Song now
1836,371896,Learn to Play Trombone: Go From Beginner to Pro in No Time!,https://www.udemy.com/intermediate-trombone/,TRUE,50,402,47,123,All Levels,7.5 hours,2015-03-04T22:41:55Z,Musical Instruments,Learn Play Trombone Beginner Pro Time
