course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
632488,Spice up your playing with some easy Flamenco techniques! ,https://www.udemy.com/flamenco-guitar-essentials/,TRUE,40,120,11,47,Intermediate Level,44 mins,2015-11-06T16:49:43Z,Musical Instruments
41890,Beginners Guide to Playing Guitar - Step-by-step System,https://www.udemy.com/beginners-guide-to-playing-guitar/,TRUE,85,384,25,98,Beginner Level,10.5 hours,2013-06-10T14:49:09Z,Musical Instruments
385684,Guitar Kick Start,https://www.udemy.com/guitar-kick-start/,FALSE,Free,3160,47,22,Beginner Level,1 hour,2015-03-19T21:16:32Z,Musical Instruments
559438,Instant Harmonica – play Beethoven’s Ode to Joy right now!,https://www.udemy.com/instant-harmonica-play-beethovens-ode-to-joy-right-now/,TRUE,20,455,3,11,Beginner Level,1 hour,2015-07-22T21:55:34Z,Musical Instruments
760698,Funk Rhythm Guitar Techniques,https://www.udemy.com/funk-rhythm-guitar-techniques/,TRUE,35,82,6,7,All Levels,1.5 hours,2016-02-17T18:12:40Z,Musical Instruments
427066,Flamenco Guitar,https://www.udemy.com/flamenco-guitar-a/,TRUE,25,136,20,34,Beginner Level,4 hours,2015-12-07T21:39:25Z,Musical Instruments
444644,Learn to play the Bouzouki - Greek Bouzouki Lessons,https://www.udemy.com/greek-bouzouki-lessons/,TRUE,50,63,13,49,All Levels,1 hour,2015-03-19T18:39:23Z,Musical Instruments
743846,Guitar Looper Basic Training,https://www.udemy.com/guitar-looper-basic-training/,TRUE,45,64,13,15,All Levels,1.5 hours,2016-02-29T17:06:36Z,Musical Instruments
741172,Piano With Willie: Jazz Kids - Vol 1,https://www.udemy.com/piano-with-willie-jazz-kids-vol-1/,TRUE,40,28,3,32,Beginner Level,4.5 hours,2016-04-13T05:49:57Z,Musical Instruments
618396,Instant Harmonica - play the Drunken Sailor sea shanty now! ,https://www.udemy.com/instant-harmonica-play-the-drunken-sailor-sea-shanty-now/,TRUE,20,27,3,9,Beginner Level,37 mins,2015-10-18T22:42:50Z,Musical Instruments
1216340,Learn to Play Sweet Child of Mine,https://www.udemy.com/learn-to-play-sweet-child-of-mine/,TRUE,20,0,0,23,Intermediate Level,1.5 hours,2017-06-30T17:33:29Z,Musical Instruments
787686,Bluegrass Guitar Essentials: Webisodes 1 & 2,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-1-2/,FALSE,Free,970,14,9,Intermediate Level,1 hour,2016-03-20T19:36:03Z,Musical Instruments
566856,Learn Monster GODJ,https://www.udemy.com/learn-monster-godj/,FALSE,Free,991,29,12,Beginner Level,1 hour,2015-07-29T17:49:53Z,Musical Instruments
592122,What you can learn before Piano Lessons,https://www.udemy.com/what-you-can-learn-before-piano-lessons/,FALSE,Free,61,1,31,Beginner Level,1.5 hours,2015-09-01T20:54:52Z,Musical Instruments
968026,Learn to Play Tabla - The Indian drums,https://www.udemy.com/learn-to-play-tabla/,FALSE,Free,1,0,20,Beginner Level,1.5 hours,2017-07-04T21:04:11Z,Musical Instruments
778682,Gitarre spielen wie die Profis,https://www.udemy.com/gitarrenakkordespielenwiedieprofis/,TRUE,20,1981,28,38,Beginner Level,2 hours,2016-03-21T17:32:24Z,Musical Instruments
988678,Curso de piano 101 - Tocando partituras y acordes -,https://www.udemy.com/curso-de-piano-101-tocando-partituras-y-acordes/,TRUE,170,245,26,93,All Levels,4.5 hours,2016-10-28T16:32:47Z,Musical Instruments
1193950,Sintetizadores e Síntese Subtrativa,https://www.udemy.com/sintetizadores-e-sintese-subtrativa/,TRUE,85,38,12,83,All Levels,5 hours,2017-05-02T18:05:23Z,Musical Instruments
592606,Spielend Klavier lernen mit Freude und Erfolg,https://www.udemy.com/spielend-klavier-lernen/,TRUE,100,255,30,53,Beginner Level,4 hours,2015-11-12T06:40:19Z,Musical Instruments
1232356,Curso de ejercicios técnicos al piano Vol.2,https://www.udemy.com/curso-de-ejercicios-tecnicos-al-piano-vol2/,TRUE,50,62,1,22,All Levels,1 hour,2017-05-29T15:58:53Z,Musical Instruments
966522,Curso de ejercicios técnicos al piano Vol.1,https://www.udemy.com/aprendiendo-piano-curso-de-ejercicios-tecnicos/,TRUE,60,186,9,24,All Levels,1.5 hours,2016-09-30T17:24:49Z,Musical Instruments
1223310,Aprende escalas y arpegios Vol.2 : Modo menor,https://www.udemy.com/aprende-escalas-y-arpegios-vol2-modo-menor/,TRUE,50,62,1,49,All Levels,2.5 hours,2017-05-29T15:49:40Z,Musical Instruments
933814,Instant Harmonica - play Blowing in the Wind + Popeye theme!,https://www.udemy.com/instant-harmonica-play-blowing-in-the-wind-popeye-theme/,TRUE,40,13,1,24,All Levels,1.5 hours,2016-09-23T16:18:59Z,Musical Instruments
618334,Instant Harmonica - play jazzy Autumn Leaves now (part one),https://www.udemy.com/instant-harmonica-play-jazzy-autumn-leaves-now-part-one/,TRUE,20,25,1,10,Beginner Level,39 mins,2015-10-19T18:40:45Z,Musical Instruments
812610,Trumpet Lessons For Beginners,https://www.udemy.com/the-music-coach-online-trumpet-lesson-program/,TRUE,95,17,3,35,Beginner Level,2.5 hours,2016-04-06T20:04:46Z,Musical Instruments
23861,Guitar - Rock - Beginner/Intermediate with Marc Seal,https://www.udemy.com/guitar-rock-beginner-intermediate-with-marc-seal/,TRUE,20,36,4,40,Beginner Level,1.5 hours,2012-10-07T00:47:57Z,Musical Instruments
1191088,Learn to play in the Key of G on any Bluegrass Instrument,https://www.udemy.com/how-to-improvise-in-the-key-of-g-on-any-bluegrass-instrument/,FALSE,Free,349,3,36,All Levels,2.5 hours,2017-05-29T17:27:42Z,Musical Instruments
22825,Beginner Guitar Method,https://www.udemy.com/beginner-guitar/,TRUE,200,85,2,23,Beginner Level,4 hours,2012-10-31T04:13:51Z,Musical Instruments
568322,How to Play Dan Fogelberg Songs on Guitar,https://www.udemy.com/how-to-play-dan-fogelberg-songs-on-guitar/,TRUE,25,24,1,49,Intermediate Level,4.5 hours,2016-03-29T16:57:54Z,Musical Instruments
1146288,Jews Harp - Advanced course,https://www.udemy.com/jews-harp-advanced-course/,TRUE,30,26,1,52,Expert Level,3.5 hours,2017-03-30T18:45:06Z,Musical Instruments
618370,Instant Harmonica - play jazzy Autumn Leaves now (part two),https://www.udemy.com/instant-harmonica-play-jazzy-autumn-leaves-now-part-two/,TRUE,20,19,1,9,Beginner Level,32 mins,2015-10-19T20:13:21Z,Musical Instruments
200722,Jazz Guitar Reharmonization for Autumn Leaves,https://www.udemy.com/jazz-guitar-reharmonization-for-autumn-leaves/,TRUE,20,30,1,15,All Levels,37 mins,2014-07-03T09:25:51Z,Musical Instruments
809968,Tenor Saxophone Lessons For Beginners,https://www.udemy.com/the-music-coach-online-tenor-saxophone-lesson-program/,TRUE,95,45,5,43,Beginner Level,3 hours,2016-04-04T18:44:36Z,Musical Instruments
664764,Mike G's Beginner Drum Course: Part 2,https://www.udemy.com/drumlessons2/,TRUE,40,305,0,23,All Levels,2.5 hours,2016-03-10T06:33:48Z,Musical Instruments
854690,Instant Harmonica - play Summertime + Drunken Sailor now!,https://www.udemy.com/instant-harmonica-play-summertime-and-drunken-sailor-now/,TRUE,40,26,2,20,All Levels,1.5 hours,2016-07-24T15:55:44Z,Musical Instruments
201894,Add Slide To Your Guitar Playing,https://www.udemy.com/add-slide-to-your-guitar-playing/,TRUE,20,75,2,27,All Levels,44 mins,2014-05-28T17:32:53Z,Musical Instruments
743970,Piano With Willie: Piano Chords Vol. 2,https://www.udemy.com/piano-with-willie-piano-chords-vol-2/,TRUE,40,32,2,11,Intermediate Level,1.5 hours,2016-04-13T06:45:40Z,Musical Instruments
210020,Drum Lessons For Beginners,https://www.udemy.com/drum-lessons-for-beginners/,TRUE,50,70,2,17,Beginner Level,1.5 hours,2014-05-17T18:24:30Z,Musical Instruments
263672,Classical Guitar Finger-Picking: Right Hand Arpeggios,https://www.udemy.com/guitar-lessons/,TRUE,195,200,11,19,All Levels,2 hours,2014-07-24T19:17:09Z,Musical Instruments
411986,"Rapidly Learn & Master Acoustic Guitar, Classic Fingerstyle",https://www.udemy.com/learn-acoustic-guitar-beginners-course/,TRUE,30,478,3,31,Beginner Level,42 mins,2015-02-06T10:46:51Z,Musical Instruments
139778,Play tunes on harmonica and learn how to bend some notes,https://www.udemy.com/benhewlettharmonicatuitionb3/,TRUE,35,73,2,16,Beginner Level,2 hours,2014-03-09T22:32:54Z,Musical Instruments
933816,Instant Harmonica - play Yesterday + Scarborough Fair today!,https://www.udemy.com/instant-harmonica-play-yesterday-scarborough-fair-today/,TRUE,40,33,5,26,All Levels,2 hours,2016-08-26T19:51:47Z,Musical Instruments
676432,Violin lessons for beginners,https://www.udemy.com/violin-lessons-for-beginners/,TRUE,20,59,6,15,Beginner Level,1 hour,2015-11-25T21:56:34Z,Musical Instruments
42255,Old-Time Banjo for the Absolute Beginner,https://www.udemy.com/old-time-banjo-for-the-absolute-beginner/,TRUE,25,192,21,17,Beginner Level,1.5 hours,2014-03-12T15:55:49Z,Musical Instruments
112602,"Learn Guitar The Easy Way, It's Faster",https://www.udemy.com/learn-guitar-the-easy-way-its-faster/,TRUE,25,57,2,16,Beginner Level,4.5 hours,2013-11-14T17:47:35Z,Musical Instruments
607360,Learn Oud 2,https://www.udemy.com/oud-lessons/,TRUE,20,81,11,27,Intermediate Level,3 hours,2015-09-10T19:39:22Z,Musical Instruments
521440,The Essentials of Acoustic Guitar Strumming Patterns,https://www.udemy.com/strumming-mastery/,FALSE,Free,2995,51,19,Beginner Level,1 hour,2015-07-01T22:48:40Z,Musical Instruments
198692,Acoustic Guitar After The Basics,https://www.udemy.com/acoustic-guitar-after-the-basics/,TRUE,45,181,17,25,Intermediate Level,2.5 hours,2014-11-20T09:38:59Z,Musical Instruments
825186,Bossa Nova - Guitar for Beginners,https://www.udemy.com/bossanovaguitarforbeginners/,TRUE,20,589,6,8,Beginner Level,1 hour,2016-04-19T15:46:43Z,Musical Instruments
743932,Piano With Willie: Piano Chords Vol. 1,https://www.udemy.com/piano-with-willie-piano-chords-vol-1/,TRUE,40,48,4,14,Beginner Level,2 hours,2016-04-13T06:42:25Z,Musical Instruments
586490,Instant Harmonica - play Summertime in 8 fun & easy lessons,https://www.udemy.com/instant-harmonica-play-summertime-in-8-fun-easy-lessons/,TRUE,40,81,7,11,Beginner Level,1 hour,2015-08-19T19:29:18Z,Musical Instruments
459804,Learn to Play the Tuba: Beginner to Pro in Under Five Hours!,https://www.udemy.com/beginner-tuba/,TRUE,50,225,19,106,All Levels,6 hours,2015-04-15T18:02:45Z,Musical Instruments
199500,Play Autumn Leaves' falling notes on piano with no reading!,https://www.udemy.com/autumnleaves/,TRUE,30,438,10,12,Intermediate Level,34 mins,2014-04-29T01:19:05Z,Musical Instruments
644654,Learn Basics of South Indian Carnatic Flute - Level 2,https://www.udemy.com/carnatic-flute-basics/,TRUE,180,152,21,91,Beginner Level,4.5 hours,2016-03-03T21:20:36Z,Musical Instruments
146450,A Year's Worth of Piano Lessons in One Weekend,https://www.udemy.com/a-years-worth-of-piano-lessons-in-one-weekend/,TRUE,20,244,25,33,Beginner Level,6 hours,2014-04-30T19:16:10Z,Musical Instruments
441996,Bones of the Blues - learn 4 cool tunes to expert level now!,https://www.udemy.com/bones-of-the-blues/,TRUE,200,248,9,21,All Levels,2 hours,2015-03-09T21:31:38Z,Musical Instruments
1065198,GUITAR #1: Beginner Basics and Beyond,https://www.udemy.com/guitar-1-beginner-basics-and-beyond/,TRUE,20,111,12,64,Beginner Level,3 hours,2017-03-01T05:07:08Z,Musical Instruments
1103526,Pure Modal Magic: The Complete Guitar Modes Solution,https://www.udemy.com/pure-modal-magic/,TRUE,50,52,3,18,All Levels,2 hours,2017-02-14T03:09:24Z,Musical Instruments
211714,Aprende diferentes ritmos con la guitarra rítmica,https://www.udemy.com/curso-de-guitarra-electrica-guitarra-ritmica/,TRUE,20,10,1,12,All Levels,1 hour,2014-05-07T21:32:43Z,Musical Instruments
213984,Aprender a tocar la batería sin salir de casa,https://www.udemy.com/aprender-a-tocar-la-bateria-curso-online/,TRUE,50,10,0,23,All Levels,4 hours,2014-05-09T21:09:19Z,Musical Instruments
217540,Aprende a tocar el bajo eléctrico ,https://www.udemy.com/aprende-a-tocar-el-bajo-electrico/,TRUE,50,9,0,33,All Levels,3.5 hours,2014-05-16T17:29:37Z,Musical Instruments
212438,Aprende todos los secretos de la salsa para piano,https://www.udemy.com/aprende-a-tocar-salsa-en-el-piano/,TRUE,50,7,0,17,All Levels,3 hours,2014-05-09T19:50:45Z,Musical Instruments
212520,Aprende a tocar ritmos latinos en el teclado,https://www.udemy.com/aprende-a-tocar-ritmos-latinos-en-el-teclado/,TRUE,50,7,0,31,All Levels,3.5 hours,2014-05-09T20:01:06Z,Musical Instruments
1150468,Ukulele lernen für Papas mit Aram sam sam,https://www.udemy.com/ukulele-lernen-fur-papas-mit-aram-sam-sam/,TRUE,55,1,0,37,Beginner Level,42 mins,2017-05-17T20:23:46Z,Musical Instruments
218596,Aprende a tocar la trompeta,https://www.udemy.com/aprende-a-tocar-la-trompeta-desde-cero/,TRUE,50,6,2,30,All Levels,3 hours,2014-05-19T16:44:04Z,Musical Instruments
513528,Curso de guitarra para principiantes.,https://www.udemy.com/curso-de-guitarra-para-principiantes2/,TRUE,20,4,0,7,Beginner Level,1 hour,2015-06-11T15:55:19Z,Musical Instruments
211026,Aprende a tocar Jazz y Ritmos Latinos en la guitarra,https://www.udemy.com/aprende-a-tocar-jazz-y-ritmos-latinos-en-la-guitarra/,TRUE,50,6,0,17,All Levels,3 hours,2014-05-07T22:15:04Z,Musical Instruments
847808,こどもギターレッスン　リトルギタリストⅢ（完結編）,https://www.udemy.com/takalittle3/,TRUE,20,3,0,36,Beginner Level,1 hour,2016-10-03T16:42:12Z,Musical Instruments
218856,Aprende a tocar la flauta dulce de forma sencilla y gradual,https://www.udemy.com/aprende-a-tocar-la-flauta-dulce-curso-en-video/,TRUE,50,5,0,23,All Levels,3 hours,2014-05-19T16:49:04Z,Musical Instruments
214218,"Aprende a tocar jazz, salsa y blues en el piano",https://www.udemy.com/aprende-a-tocar-jazz-salsa-y-blues-en-el-piano/,TRUE,20,5,0,23,All Levels,3 hours,2014-05-19T15:55:12Z,Musical Instruments
28295,Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours,https://www.udemy.com/build-beautiful-html5-website/,True,75,43285,525,24,All Levels,4 hours,2013-01-03T00:55:31Z,Web Development
19603,Learning Dynamic Website Design - PHP MySQL and JavaScript,https://www.udemy.com/learning-dynamic-website-design/,True,50,47886,285,125,All Levels,12.5 hours,2012-06-18T16:52:34Z,Web Development
889438,ChatBots: Messenger ChatBot with API.AI and Node.JS,https://www.udemy.com/chatbots/,True,50,2577,529,64,All Levels,4.5 hours,2016-06-30T16:57:08Z,Web Development
197836,Projects in HTML5,https://www.udemy.com/projects-in-html5/,True,60,8777,206,75,Intermediate Level,15.5 hours,2014-06-17T05:43:50Z,Web Development
505208,Programming Foundations: HTML5 + CSS3 for Entrepreneurs 2015,https://www.udemy.com/html-css-more/,True,20,23764,490,58,Beginner Level,5.5 hours,2015-10-17T04:52:25Z,Web Development
1086834,How To Make A Wordpress Website 2017 | Divi Theme Tutorial,https://www.udemy.com/how-to-make-a-wordpress-website-2017-divi-theme-tutorial/,True,40,3541,202,37,Beginner Level,4 hours,2017-01-26T22:15:02Z,Web Development
1094964,Build Your Own Backend REST API using Django REST Framework,https://www.udemy.com/django-python/,True,50,2669,112,72,Intermediate Level,5.5 hours,2017-04-27T19:21:11Z,Web Development
965870,Angular and Firebase - Build a Web App with Typescript,https://www.udemy.com/angular-firebase-application/,True,150,1966,359,65,All Levels,5 hours,2016-09-27T21:46:03Z,Web Development
965528,Web Development Masterclass - Complete Certificate Course,https://www.udemy.com/web-development-masterclass-complete-certificate-course/,True,200,4090,178,348,All Levels,19.5 hours,2016-10-12T03:14:13Z,Web Development
1078208,Spring Boot Tutorial For Beginners,https://www.udemy.com/spring-boot-tutorial-for-beginners/,True,40,2578,210,39,Beginner Level,5.5 hours,2017-01-23T15:13:53Z,Web Development
642410,The Complete Bootstrap Masterclass Course - Build 4 Projects,https://www.udemy.com/bootstrapcourse/,True,195,24978,540,67,All Levels,7 hours,2015-10-27T20:27:11Z,Web Development
785388,Scaling Docker on AWS,https://www.udemy.com/scaling-docker-on-aws/,True,25,3133,351,63,All Levels,6 hours,2016-03-28T17:51:04Z,Web Development
1146014,Learn JavaScript for beginners,https://www.udemy.com/learn-javascript-course/,True,200,15276,167,19,Beginner Level,1.5 hours,2017-03-16T20:57:12Z,Web Development
8325,HTML Tutorial: HTML & CSS for Beginners,https://www.udemy.com/learn-html5/,True,20,12458,253,82,All Levels,4 hours,2011-09-09T15:28:59Z,Web Development
987064,Learn by Doing: Vue JS 2.0 the Right Way,https://www.udemy.com/learn-by-doing-vue-js-2-the-right-way/,True,95,1087,220,32,Intermediate Level,3.5 hours,2016-11-07T17:53:40Z,Web Development
94428,Learn Complete Web Development From Scratch,https://www.udemy.com/learn-complete-web-development-from-scratch/,True,40,14074,106,46,All Levels,12 hours,2013-10-23T09:23:00Z,Web Development
159070,Introduction to Web Development: HTML,https://www.udemy.com/webdevelopment101_html/,True,20,26800,333,55,Beginner Level,3 hours,2014-02-13T20:39:33Z,Web Development
920306,Web Site for Beginners - Learn Web Building like knitting,https://www.udemy.com/web-design-for-grandmothers-with-html/,True,20,9425,147,14,Beginner Level,1.5 hours,2016-08-10T00:40:59Z,Web Development
1089744,How To Make A Wordpress Website 2017 - Divi Theme Tutorial,https://www.udemy.com/how-to-make-a-wordpress-website-2017-divi-theme-tutorial-for-beginners/,True,40,2780,94,29,Beginner Level,3 hours,2017-01-26T17:16:27Z,Web Development
16646,Web Programming with Python,https://www.udemy.com/web-programming-with-python/,True,50,35267,217,53,All Levels,4 hours,2012-04-25T00:01:43Z,Web Development
678142,PHP Login and Registration System - Email Confirm Activation,https://www.udemy.com/php-mysql-login-and-registration-system-with-email-confirm-activation/,True,100,2607,317,49,All Levels,5 hours,2015-11-26T23:56:12Z,Web Development
948440,PSD to Responsive HTML5: Beginner to Advanced,https://www.udemy.com/psd-to-html5-beginner-to-advanced/,True,40,1502,218,49,All Levels,6 hours,2016-10-03T21:11:56Z,Web Development
924704,Ultimate Web Developer Course Build 10 Websites from Scratch,https://www.udemy.com/ultimate-web-developer-course-build-10-websites-from-scratch/,True,200,9359,110,402,Beginner Level,32.5 hours,2016-10-10T15:09:14Z,Web Development
1027342,Rapid Website Design with Bootstrap,https://www.udemy.com/responsive-website-design/,True,200,14842,131,17,Beginner Level,1 hour,2016-12-02T00:45:36Z,Web Development
1009452,Build Enterprise Applications with Angular 2 (and Angular 4),https://www.udemy.com/angular2-advanced/,True,190,6082,848,135,Intermediate Level,9.5 hours,2016-11-22T14:55:35Z,Web Development
1247828,Angular 4 (2+) Crash Course for Beginners,https://www.udemy.com/angular-crash-course-for-beginners/,True,120,12366,506,120,Beginner Level,9 hours,2017-06-23T00:35:49Z,Web Development
886300,Accelerated JavaScript Training,https://www.udemy.com/javascript-bootcamp-2016/,True,110,4720,1017,126,All Levels,7.5 hours,2016-07-12T18:23:35Z,Web Development
1009254,"Beginner API development in Node, Express, ES6, & MongoDB",https://www.udemy.com/api-development/,True,165,7057,655,65,Beginner Level,18.5 hours,2016-11-12T18:53:51Z,Web Development
1078522,React JS and Redux - Mastering Web Apps,https://www.udemy.com/react-js-and-redux-mastering-web-apps/,True,60,16829,820,77,All Levels,5 hours,2017-01-19T04:58:10Z,Web Development
